Time,Distance,Longitude,Latitude,LTE_UE_PCI,LTE_UE_RSRP,LTE_UE_RSRQ,LTE_UE_SINR,App_Throughput_DL
04/01/2019 16:10,"7,085,518,555","245,508","635,620",175,-105.6,-11.8,9.6,10506.85
04/01/2019 16:10,"7,087,003,418","245,507","635,620",175,-107.6,-8.75,10.4,11533.62
04/01/2019 16:10,"7,088,577,637","245,506","635,621",175,-106.8,-8.55,9.15,11762.82
04/01/2019 16:10,"7,090,486,816","245,505","635,622",175,-108.85,-10.85,7.45,11477.16
04/01/2019 16:10,"7,092,821,777","245,504","635,624",175,-112.35,-10,8.9,11780.88
04/01/2019 16:10,"7,095,951,660","245,502","635,627",175,-109.9,-9.4,8.1,
04/01/2019 16:10,"7,099,159,668","245,502","635,630",175,-107.95,-9.85,8.15,
04/01/2019 16:10,"7,102,289,551","245,501","635,633",175,-108.45,-8.6,8.4,
04/01/2019 16:10,"7,105,740,723","245,500","635,636",175,-104.45,-8.7,10.9,
04/01/2019 16:10,"7,109,435,059","245,499","635,639",175,-109.25,-9.75,10.05,
04/01/2019 16:10,"7,113,022,949","245,498","635,642",175,-111.05,-9.95,7.45,
04/01/2019 16:10,"7,116,581,543","245,498","635,645",175,-111.3,-12.95,7.65,
04/01/2019 16:10,"7,120,490,723","245,497","635,648",175,-112.15,-9.75,5.7,
04/01/2019 16:10,"7,124,507,813","245,496","635,652",175,-112.2,-9.9,5.6,
04/01/2019 16:10,"7,128,553,223","245,495","635,654",175,-110.25,-9.1,6.9,
04/01/2019 16:10,"7,132,843,262","245,494","635,658",175,-106.6,-9.6,8.7,
04/01/2019 16:10,"7,137,133,301","245,493","635,661",175,-107.05,-10.1,9.2,
04/01/2019 16:10,"7,141,393,555","245,492","635,665",175,-109.45,-9.65,9.4,
04/01/2019 16:10,"7,145,790,039","245,491","635,669",175,-109.65,-9.5,8.15,
04/01/2019 16:10,"7,150,187,012","245,490","635,673",175,-108.95,-8.65,8.7,
04/01/2019 16:10,"7,154,721,680","245,489","635,677",175,-106.6,-8.8,9.05,
04/01/2019 16:10,"7,159,225,586","245,488","635,680",175,-104.95,-12.35,7.9,
04/01/2019 16:10,"7,163,760,254","245,486","635,684",175,-104.25,-9.85,7.55,
04/01/2019 16:10,"7,168,295,410","245,485","635,690",175,-107.1,-9.35,8.45,
04/01/2019 16:10,"7,172,936,523","245,483","635,694",175,-104.6,-8.25,10.5,
04/01/2019 16:10,"7,177,120,117","245,482","635,697",175,-100.8,-8.2,13.25,
04/01/2019 16:10,"7,179,898,438","245,482","635,700",175,-102.2,-7.6,12.55,
04/01/2019 16:10,"7,181,550,781","245,481","635,701",175,-103.4,-8.6,9.7,
04/01/2019 16:10,"7,181,772,949","245,481","635,702",175,-103.2,-10.45,9.9,
04/01/2019 16:10,"7,181,929,688","245,481","635,702",175,-101.4,-9,11.5,
04/01/2019 16:10,"7,182,632,324","245,481","635,701",175,-102.85,-8,11.75,
04/01/2019 16:10,"7,183,933,105","245,482","635,700",175,-98.2,-6.85,13.45,
04/01/2019 16:10,"7,185,377,441","245,482","635,699",175,-99.55,-9.25,12.25,
04/01/2019 16:10,"7,186,889,160","245,483","635,697",175,-101.8,-7.8,13.3,
04/01/2019 16:10,"7,188,294,434","245,483","635,696",175,-105.7,-11.1,11.4,
04/01/2019 16:10,"7,189,700,195","245,483","635,695",175,-104,-11.1,11.1,
04/01/2019 16:10,"7,191,144,531","245,484","635,694",175,-104.15,-9.05,12.55,
04/01/2019 16:10,"7,192,486,816","245,484","635,693",175,-107.5,-10.9,10.65,
04/01/2019 16:10,"7,193,828,613","245,485","635,692",175,-106.25,-6.8,10.25,
04/01/2019 16:10,"7,194,778,320","245,485","635,691",175,-105.4,-10.3,11.1,
04/01/2019 16:10,"7,195,376,465","245,485","635,690",175,-103.95,-8.05,11.05,
04/01/2019 16:10,"7,195,974,609","245,486","635,690",175,-105,-8.85,9,
04/01/2019 16:11,"7,196,197,266","245,486","635,689",175,-104.35,-8.95,9.65,
04/01/2019 16:11,"7,196,354,004","245,486","635,689",175,-106.5,-11.55,8.3,
04/01/2019 16:11,"7,196,354,004","245,486","635,689",175,-106.6,-9.55,7.35,
04/01/2019 16:11,"7,196,464,355","245,486","635,689",175,-106.3,-9.55,10.1,
04/01/2019 16:11,"7,196,464,355","245,486","635,689",175,-106.85,-8.95,9.7,
04/01/2019 16:11,"7,196,464,355","245,486","635,689",175,-105.15,-10.45,9.4,
04/01/2019 16:11,"7,196,575,684","245,486","635,689",175,-105.6,-8.7,9.5,
04/01/2019 16:11,"7,197,278,320","245,486","635,690",175,-106.7,-7.75,10.1,
04/01/2019 16:11,"7,198,438,965","245,485","635,691",175,-105.05,-7.95,11.8,
04/01/2019 16:11,"7,200,130,859","245,485","635,692",175,-105.1,-11.8,11.1,
04/01/2019 16:11,"7,201,887,695","245,485","635,693",175,-104.45,-11.65,11.75,753.98
04/01/2019 16:11,"7,203,721,191","245,484","635,695",175,-102.35,-12.75,12.55,26134.29
04/01/2019 16:11,"7,205,478,027","245,484","635,696",175,-105.05,-12.25,11.3,38068
04/01/2019 16:11,"7,207,235,352","245,483","635,698",175,-105.1,-9.95,11.7,37697.59
04/01/2019 16:11,"7,208,992,188","245,483","635,699",175,-103.5,-11.3,9.55,28351.11
04/01/2019 16:11,"7,210,717,773","245,482","635,701",175,-103.55,-11.6,8.75,27850.45
04/01/2019 16:11,"7,212,475,098","245,482","635,702",175,-99.5,-11.3,12,31787.97
04/01/2019 16:11,"7,214,093,262","245,481","635,704",175,-100.15,-10.05,13.95,32423.84
04/01/2019 16:11,"7,215,711,426","245,481","635,705",175,-101.5,-7.6,11.05,26617.64
04/01/2019 16:11,"7,217,258,789","245,480","635,707",175,-101.65,-12.5,12.6,26860.69
04/01/2019 16:11,"7,218,877,441","245,480","635,709",175,-103.85,-12.5,9.45,29868.03
04/01/2019 16:11,"7,220,529,297","245,479","635,710",175,-102.5,-10.25,11.65,25869.83
04/01/2019 16:11,"7,222,637,695","245,479","635,712",175,-100.25,-9.7,10.75,27493.25
04/01/2019 16:11,"7,224,746,094","245,478","635,714",175,-103.35,-10.95,10.05,28633.81
04/01/2019 16:11,"7,226,471,680","245,478","635,715",175,-104.2,-12.7,10.2,25435.66
04/01/2019 16:11,"7,228,063,477","245,477","635,716",175,-102.65,-11.3,10.5,17288.25
04/01/2019 16:11,"7,229,745,605","245,477","635,718",175,-104,-8.7,10.25,18169.42
04/01/2019 16:11,"7,231,306,152","245,477","635,719",175,-102.3,-10.7,11.15,17966.97
04/01/2019 16:11,"7,232,924,805","245,477","635,721",175,-99.55,-12.25,10.1,18910.61
04/01/2019 16:11,"7,234,744,141","245,476","635,722",175,-97.75,-12.15,10.7,20360.43
04/01/2019 16:11,"7,236,495,117","245,474","635,723",175,-95.95,-11.85,10.4,22815.08
04/01/2019 16:11,"7,237,894,043","245,473","635,723",175,-96.65,-10.6,12.75,24964.74
04/01/2019 16:11,"7,238,335,938","245,473","635,723",175,-94.8,-10.5,12.55,25367.94
04/01/2019 16:11,"7,238,447,266","245,473","635,723",175,-93.2,-9.55,13.95,22035.06
04/01/2019 16:11,"7,238,796,875","245,473","635,723",175,-98,-12.5,10.3,21783.01
04/01/2019 16:11,"7,239,580,566","245,474","635,723",175,-100.75,-11.95,10.6,21481.86
04/01/2019 16:11,"7,240,533,203","245,474","635,722",175,-97.35,-10.85,12.1,20291.15
04/01/2019 16:11,"7,241,375,488","245,475","635,722",175,-97.95,-10.55,12.6,19015.52
04/01/2019 16:11,"7,242,075,195","245,476","635,722",175,-97.75,-13.2,12.05,19479.98
04/01/2019 16:11,"7,242,530,762","245,476","635,722",175,-101.55,-7.75,9.65,18123.49
04/01/2019 16:11,"7,242,986,816","245,476","635,722",175,-102.2,-8.9,11.8,4983.33
04/01/2019 16:11,"7,243,318,359","245,477","635,722",175,-102.6,-10.7,12.5,4502.19
04/01/2019 16:11,"7,243,667,969","245,477","635,722",175,-102.05,-8.35,11.5,5155.56
04/01/2019 16:11,"7,243,778,320","245,477","635,722",175,-101.95,-9.65,11.95,6248.93
04/01/2019 16:11,"7,243,888,672","245,477","635,722",175,-101.5,-10,11.25,7630.02
04/01/2019 16:11,"7,244,136,230","245,477","635,722",175,-100.4,-10.95,11.1,9141.48
04/01/2019 16:11,"7,245,002,441","245,477","635,721",175,-102.65,-9.65,11.2,10478.25
04/01/2019 16:11,"7,246,511,719","245,476","635,720",175,-101.15,-9.5,11.6,
04/01/2019 16:11,"7,248,237,305","245,475","635,719",175,-103.55,-7.95,10.4,
04/01/2019 16:11,"7,250,016,602","245,475","635,717",175,-103.35,-9.35,11.75,
04/01/2019 16:11,"7,252,308,105","245,476","635,716",175,-103.35,-10.15,10.45,
04/01/2019 16:11,"7,255,014,160","245,477","635,713",175,-102.6,-9.35,12.3,
04/01/2019 16:11,"7,258,212,891","245,478","635,710",175,-103,-9.05,10.55,
04/01/2019 16:11,"7,261,270,508","245,479","635,707",175,-103.7,-11.2,11.25,
04/01/2019 16:11,"7,264,574,219","245,479","635,705",175,-104.95,-9.45,10.9,
04/01/2019 16:11,"7,268,334,473","245,481","635,701",175,-104.7,-10.15,10.05,
04/01/2019 16:11,"7,272,060,547","245,482","635,698",175,-105.4,-7,10.75,
04/01/2019 16:11,"7,276,208,984","245,483","635,695",175,-106.45,-8.85,10.4,
04/01/2019 16:11,"7,280,531,738","245,484","635,691",175,-106.6,-11.6,9.8,
04/01/2019 16:11,"7,284,994,629","245,485","635,687",175,-109,-8.35,7.25,
04/01/2019 16:12,"7,289,605,469","245,486","635,683",175,-107.55,-9.35,7.2,
04/01/2019 16:12,"7,294,598,145","245,488","635,679",175,-109.3,-10.15,9.3,
04/01/2019 16:12,"7,299,452,637","245,489","635,675",175,-110.45,-10.2,8.8,
04/01/2019 16:12,"7,304,126,953","245,490","635,671",175,-111.75,-9.9,7.2,
04/01/2019 16:12,"7,308,661,621","245,491","635,667",175,-107.3,-11.25,8.95,
04/01/2019 16:12,"7,313,302,734","245,493","635,663",175,-108.4,-6.3,10.9,
04/01/2019 16:12,"7,318,188,965","245,493","635,660",175,-107.3,-8.95,10.15,
04/01/2019 16:12,"7,322,988,281","245,495","635,656",175,-111.4,-10.7,7.45,
04/01/2019 16:12,"7,328,164,551","245,496","635,652",175,-112.6,-10.75,5.35,
04/01/2019 16:12,"7,333,180,664","245,497","635,647",175,-112.85,-13.05,7.25,
04/01/2019 16:12,"7,338,006,348","245,498","635,643",175,-108.7,-9.2,9,
04/01/2019 16:12,"7,342,968,262","245,499","635,639",175,-107.25,-9.85,11.1,
04/01/2019 16:12,"7,347,901,855","245,501","635,633",175,-112.5,-8.4,9.5,
04/01/2019 16:12,"7,352,756,836","245,502","635,629",175,-109.85,-9.5,8.4,
04/01/2019 16:12,"7,357,582,520","245,503","635,624",175,-109.75,-11.75,8.8,
04/01/2019 16:12,"7,362,085,938","245,504","635,620",175,-108.5,-11.2,8.55,
04/01/2019 16:12,"7,366,589,844","245,505","635,616",175,-106,-8.3,9.1,
04/01/2019 16:12,"7,370,986,816","245,506","635,613",175,-109.7,-9.95,6.45,
04/01/2019 16:12,"7,375,276,855","245,507","635,609",175,-111.5,-12,4.25,
04/01/2019 16:12,"7,379,536,621","245,508","635,605",175,-113.25,-11.35,5.8,
04/01/2019 16:12,"7,383,904,297","245,509","635,601",175,-111.6,-10.3,7.1,
04/01/2019 16:12,"7,388,353,516","245,510","635,599",175,-113.05,-11.05,7.45,
04/01/2019 16:12,"7,392,721,191","245,511","635,595",175,-108.65,-11,3.7,
04/01/2019 16:12,"7,396,980,957","245,512","635,591",175,-104.15,-10.8,3.15,
04/01/2019 16:12,"7,401,133,789","245,513","635,588",175,-102.85,-10.4,3.25,
04/01/2019 16:12,"7,405,317,383","245,514","635,583",175,-104.35,-10.15,2.4,
04/01/2019 16:12,"7,409,534,180","245,515","635,579",175,-106.7,-12.9,0.9,
04/01/2019 16:12,"7,413,611,816","245,517","635,576",175,-105.3,-12.05,1.9,
04/01/2019 16:12,"7,417,443,848","245,518","635,573",175,-107.25,-10.3,2.45,
04/01/2019 16:12,"7,421,169,922","245,519","635,569",175,-104.25,-9.85,2.45,
04/01/2019 16:12,"7,424,650,879","245,519","635,566",175,-105,-10.3,3.9,
04/01/2019 16:12,"7,427,780,273","245,520","635,564",175,-103.9,-11.5,3.1,
04/01/2019 16:12,"7,431,124,023","245,521","635,561",175,-105.75,-10.25,2.95,
04/01/2019 16:12,"7,434,575,195","245,522","635,558",175,-104.25,-10.4,6.8,
04/01/2019 16:12,"7,438,056,152","245,523","635,555",175,-111.5,-12.1,5.6,
04/01/2019 16:12,"7,441,324,707","245,523","635,553",175,-99.3,-7.6,7.55,594.77
04/01/2019 16:12,"7,444,593,262","245,524","635,550",175,-102.3,-12.85,6.45,17927.82
04/01/2019 16:12,"7,447,792,480","245,525","635,548",175,-107,-13.3,5.3,32079.89
04/01/2019 16:12,"7,450,783,691","245,526","635,545",175,-106,-14.35,3.15,21046.62
04/01/2019 16:12,"7,453,515,625","245,527","635,543",175,-108.15,-14,0.4,19529.31
04/01/2019 16:12,"7,456,256,836","245,528","635,540",175,-107.15,-13.3,2.8,12132.17
04/01/2019 16:12,"7,458,844,238","245,530","635,539",175,-105.8,-13.4,2,13183
04/01/2019 16:12,"7,461,578,613","245,532","635,537",175,-107.35,-12.5,1.1,16720.5
04/01/2019 16:12,"7,464,206,543","245,534","635,536",175,-109.95,-13.45,-1.3,17937.7
04/01/2019 16:12,"7,466,978,027","245,537","635,536",175,-107.5,-13.95,-0.2,16535.09
04/01/2019 16:12,"7,469,963,867","245,539","635,536",175,-106.9,-15.35,0.25,17767.56
04/01/2019 16:12,"7,472,950,195","245,542","635,536",175,-107.5,-13.3,-0.55,18611.46
04/01/2019 16:12,"7,476,154,785","245,545","635,536",175,-105.2,-14,2.45,16936.41
04/01/2019 16:12,"7,479,914,063","245,548","635,536",175,-102.85,-13.6,3.65,20044.11
04/01/2019 16:12,"7,484,119,141","245,551","635,535",175,-108.35,-13.35,3.1,19885.25
04/01/2019 16:12,"7,488,318,359","245,557","635,535",175,-105.1,-13.15,4.55,22105.44
04/01/2019 16:12,"7,492,740,234","245,561","635,535",175,-105.95,-13.75,4.35,23303.34
04/01/2019 16:12,"7,497,381,836","245,565","635,535",175,-108.35,-11.85,5.55,25435.79
04/01/2019 16:12,"7,502,024,902","245,569","635,535",175,-103.1,-12.55,6.5,26595.07
04/01/2019 16:12,"7,506,557,129","245,573","635,535",175,-102.2,-8.85,8.55,27465.41
04/01/2019 16:12,"7,511,199,707","245,578","635,535",175,-101.4,-12.45,9.5,28573.82
04/01/2019 16:12,"7,516,063,477","245,582","635,535",175,-104.1,-12.15,7.4,30869.7
04/01/2019 16:12,"7,520,820,801","245,586","635,536",175,-103.2,-11.75,4.9,30680.46
04/01/2019 16:12,"7,525,688,477","245,591","635,536",175,-102.8,-8.8,5.5,23586.43
04/01/2019 16:12,"7,530,445,801","245,595","635,536",175,-102.4,-9.7,6.7,16221.41
04/01/2019 16:13,"7,534,791,504","245,599","635,536",175,-102.4,-9.55,5.15,16136.68
04/01/2019 16:13,"7,539,124,023","245,603","635,537",175,-105.15,-12.4,4.25,18792.48
04/01/2019 16:13,"7,543,347,168","245,607","635,537",175,-103.85,-11.2,3.1,18417.01
04/01/2019 16:13,"7,547,912,109","245,611","635,538",175,-107.5,-12.95,4.65,19036.09
04/01/2019 16:13,"7,552,685,059","245,615","635,538",175,-103.75,-11.15,3.5,19659.93
04/01/2019 16:13,"7,557,217,285","245,619","635,539",175,-102.2,-11.7,6.3,21020.5
04/01/2019 16:13,"7,561,834,473","245,623","635,540",175,-98.25,-8.25,10.2,16686.74
04/01/2019 16:13,"7,566,259,277","245,627","635,541",175,-97.6,-11.65,11.2,10908.42
04/01/2019 16:13,"7,570,684,082","245,631","635,542",175,-100.5,-10.6,10,13307.25
04/01/2019 16:13,"7,575,027,832","245,635","635,543",175,-104.95,-11,9.25,15051.74
04/01/2019 16:13,"7,579,401,855","245,639","635,544",175,-109.35,-11.6,7.95,14991.65
04/01/2019 16:13,"7,583,808,105","245,642","635,545",175,-116.2,-9.1,8,11987.9
04/01/2019 16:13,"7,588,458,984","245,646","635,546",175,-121.85,-12.65,3.9,10438.3
04/01/2019 16:13,"7,593,214,844","245,650","635,548",175,-122.8,-11.3,3.5,11093.69
04/01/2019 16:13,"7,597,971,191","245,653","635,548",175,-121.4,-11.35,2.3,9557.93
04/01/2019 16:13,"7,602,657,715","245,657","635,550",175,-120.7,-12.45,3.05,9648.96
04/01/2019 16:13,"7,607,413,574","245,661","635,551",175,-118.35,-12.35,3.95,5734.74
04/01/2019 16:13,"7,612,204,590","245,665","635,552",175,-118.25,-10.45,6.2,3644.75
04/01/2019 16:13,"7,616,437,500","245,669","635,554",175,-117.6,-9.45,5.25,4266.49
04/01/2019 16:13,"7,620,751,465","245,672","635,555",175,-116.15,-9.3,6,5033.65
04/01/2019 16:13,"7,624,285,156","245,676","635,557",175,-113.65,-10.9,8.4,5703.92
04/01/2019 16:13,"7,627,366,211","245,678","635,557",175,-100.35,-6.7,11.2,
04/01/2019 16:13,"7,630,304,688","245,680","635,558",175,-97.15,-8.4,12.55,
04/01/2019 16:13,"7,632,933,594","245,684","635,560",175,-94.35,-8,14.15,
04/01/2019 16:13,"7,635,697,754","245,686","635,560",175,-98.85,-7.75,17.35,
04/01/2019 16:13,"7,638,325,684","245,689","635,561",175,-99.95,-8.95,21.15,
04/01/2019 16:13,"7,641,089,844","245,691","635,562",175,-101.6,-8.05,16.25,
04/01/2019 16:13,"7,643,748,047","245,693","635,562",175,-101.05,-6.95,17.4,
04/01/2019 16:13,"7,646,406,250","245,696","635,563",175,-102.95,-8.85,16.55,
04/01/2019 16:13,"7,649,203,613","245,698","635,564",175,-102.9,-8,17.35,
04/01/2019 16:13,"7,651,978,027","245,701","635,565",175,-103.8,-8.65,15.1,
04/01/2019 16:13,"7,654,670,898","245,703","635,566",175,-105.45,-6.5,13.5,
04/01/2019 16:13,"7,657,784,668","245,705","635,566",175,-104.4,-6.1,16.85,
04/01/2019 16:13,"7,661,058,105","245,708","635,567",175,-105.5,-9.2,16,
04/01/2019 16:13,"7,664,277,832","245,710","635,568",175,-109.7,-7.95,12.65,
04/01/2019 16:13,"7,667,659,668","245,713","635,568",175,-110.25,-7.75,10.6,
04/01/2019 16:13,"7,670,985,840","245,716","635,569",175,-112.45,-9.15,9.65,
04/01/2019 16:13,"7,674,499,023","245,719","635,570",175,-118.3,-12.3,4.55,
04/01/2019 16:13,"7,677,718,750","245,722","635,570",175,-119.1,-11.25,3.55,
04/01/2019 16:13,"7,680,909,180","245,725","635,571",175,-117.35,-10.6,4.55,
04/01/2019 16:13,"7,684,100,098","245,727","635,572",175,-117.1,-12.6,4.2,
04/01/2019 16:13,"7,686,897,461","245,730","635,573",175,-114.8,-10.9,7.15,
04/01/2019 16:13,"7,689,240,723","245,732","635,573",175,-112.85,-9.4,9.3,
04/01/2019 16:13,"7,691,236,816","245,734","635,574",175,-112.25,-8.05,11.25,
04/01/2019 16:13,"7,692,969,238","245,735","635,575",175,-105.4,-7.3,13.8,
04/01/2019 16:13,"7,694,808,105","245,736","635,577",175,-109.2,-8.5,14.35,
04/01/2019 16:13,"7,696,966,309","245,737","635,579",175,-105.3,-8.2,13.2,
04/01/2019 16:13,"7,699,104,980","245,737","635,581",175,-105.5,-6.7,15.2,
04/01/2019 16:13,"7,702,097,656","245,736","635,584",175,-103.7,-4.4,15.7,
04/01/2019 16:13,"7,705,334,473","245,736","635,587",175,-107.4,-6.45,15.1,
04/01/2019 16:13,"7,708,954,102","245,735","635,590",175,-105.4,-8.65,15.55,
04/01/2019 16:13,"7,712,680,176","245,734","635,593",175,-105.05,-9.5,13.6,
04/01/2019 16:13,"7,716,581,543","245,732","635,596",175,-109.2,-8.9,13.2,
04/01/2019 16:13,"7,720,341,797","245,731","635,599",175,-108.5,-5.3,14.3,
04/01/2019 16:13,"7,723,716,309","245,730","635,602",175,-109.85,-7.15,12.6,
04/01/2019 16:13,"7,727,476,563","245,729","635,605",175,-103.8,-6.9,16.1,
04/01/2019 16:13,"7,731,588,379","245,728","635,609",175,-105.3,-11.1,14.5,
04/01/2019 16:13,"7,735,771,484","245,727","635,612",175,-102,-6.4,13.8,
04/01/2019 16:13,"7,740,168,457","245,726","635,614",175,-106.1,-8.9,14.75,
04/01/2019 16:13,"7,744,809,570","245,725","635,619",175,-104.95,-6.45,15.7,
04/01/2019 16:14,"7,749,557,617","245,724","635,623",175,-103.55,-6.1,16.75,
04/01/2019 16:14,"7,754,125,977","245,723","635,627",175,-103.3,-5.55,17.3,
04/01/2019 16:14,"7,758,906,250","245,721","635,631",175,-106.05,-7.25,15.7,
04/01/2019 16:14,"7,763,580,078","245,720","635,635",175,-105.9,-7.65,13.15,
04/01/2019 16:14,"7,768,221,680","245,718","635,640",175,-107.3,-7.4,14.05,
04/01/2019 16:14,"7,773,141,113","245,717","635,643",175,-105.7,-7.45,14.55,
04/01/2019 16:14,"7,777,782,715","245,716","635,649",175,-109.55,-8.45,13.45,
04/01/2019 16:14,"7,782,042,480","245,715","635,652",175,-107.3,-9.15,11.1,
04/01/2019 16:14,"7,786,013,672","245,714","635,656",175,-109.3,-10.35,11.95,
04/01/2019 16:14,"7,790,166,504","245,713","635,659",175,-113.85,-11.6,11.4,386.1
04/01/2019 16:14,"7,794,183,594","245,712","635,663",175,-111.1,-8.95,10.5,17394.24
04/01/2019 16:14,"7,798,308,105","245,711","635,666",175,-107.2,-10.55,11.2,31014.27
04/01/2019 16:14,"7,802,354,004","245,710","635,670",175,-107.65,-6.75,12.6,20207.81
04/01/2019 16:14,"7,806,613,770","245,709","635,674",175,-109.15,-9.1,12.35,15410.55
04/01/2019 16:14,"7,810,831,055","245,708","635,677",175,-108.85,-7.6,11.45,19344.69
04/01/2019 16:14,"7,814,802,246","245,707","635,681",175,-109.95,-8.45,11.4,26744.78
04/01/2019 16:14,"7,818,145,996","245,706","635,683",175,-111.8,-9.6,10.4,18580.55
04/01/2019 16:14,"7,821,275,391","245,705","635,685",175,-112.85,-10.15,10.4,18097.66
04/01/2019 16:14,"7,824,054,199","245,704","635,688",175,-112.8,-10.35,9.2,18076.84
04/01/2019 16:14,"7,825,565,918","245,704","635,689",175,-102.15,-12.6,8.9,18291.93
04/01/2019 16:14,"7,826,242,188","245,704","635,690",175,-102.35,-11.8,8.35,20169.79
04/01/2019 16:14,"7,827,296,387","245,704","635,691",175,-104,-11,7.25,23566.05
04/01/2019 16:14,"7,828,701,660","245,703","635,692",175,-104,-11.45,7.6,22346.35
04/01/2019 16:14,"7,830,213,379","245,703","635,693",175,-102.75,-11,10.55,21604.8
04/01/2019 16:14,"7,832,076,660","245,702","635,695",175,-98.85,-10.9,12.45,20814.41
04/01/2019 16:14,"7,834,993,652","245,702","635,697",175,-102,-11.5,12.05,20620.64
04/01/2019 16:14,"7,838,687,988","245,701","635,700",175,-101.3,-10.7,11.3,23100.94
04/01/2019 16:14,"7,842,382,813","245,700","635,704",175,-98.4,-12.25,13.95,24329.42
04/01/2019 16:14,"7,846,214,844","245,699","635,708",175,-99.95,-8.2,13.35,22577.04
04/01/2019 16:14,"7,850,582,520","245,698","635,712",175,-100.7,-9.95,11.25,21079.05
04/01/2019 16:14,"7,855,330,566","245,696","635,716",175,-100,-12,12.8,22895.98
04/01/2019 16:14,"7,859,971,680","245,695","635,720",175,-99.55,-10.1,11.9,24800.22
04/01/2019 16:14,"7,864,719,727","245,694","635,724",175,-101.4,-11.85,12.35,27957.56
04/01/2019 16:14,"7,869,499,512","245,693","635,728",175,-97.15,-10.6,12.95,28086.67
04/01/2019 16:14,"7,874,173,828","245,691","635,732",175,-93.3,-8.7,14.35,21956.55
04/01/2019 16:14,"7,879,060,059","245,690","635,736",175,-90.65,-9.5,14.15,23140.88
04/01/2019 16:14,"7,883,839,844","245,689","635,740",175,-88.85,-7.95,16.3,24527.68
04/01/2019 16:14,"7,888,726,074","245,687","635,744",175,-92.05,-9.95,16.3,23697.52
04/01/2019 16:14,"7,893,745,605","245,686","635,748",175,-95.25,-11.45,15.65,14486.57
04/01/2019 16:14,"7,898,631,348","245,684","635,753",175,-96,-10.85,16.7,13564.52
04/01/2019 16:14,"7,903,551,270","245,683","635,757",175,-94.35,-10.3,13.95,15546.16
04/01/2019 16:14,"7,908,119,629","245,682","635,761",175,-102.2,-7.9,11.55,18336.47
04/01/2019 16:14,"7,912,829,102","245,680","635,765",175,-97.4,-9.6,13.25,21105.36
04/01/2019 16:14,"7,917,397,461","245,679","635,769",175,-98.05,-12.65,13.8,18897.95
04/01/2019 16:14,"7,921,825,684","245,678","635,772",175,-94.1,-10.6,16.4,14616.39
04/01/2019 16:14,"7,926,085,938","245,677","635,775",175,-93,-7.95,17.2,14741.36
04/01/2019 16:14,"7,930,024,902","245,676","635,778",175,-95.8,-11.15,13.7,7308.48
04/01/2019 16:14,"7,933,612,305","245,675","635,782",175,-94.55,-8.3,14.95,8794.67
04/01/2019 16:14,"7,936,742,188","245,674","635,784",175,-90.45,-5.85,16.35,9811
04/01/2019 16:14,"7,939,627,441","245,673","635,787",175,-95.55,-9.25,14.4,
04/01/2019 16:14,"7,942,299,805","245,673","635,790",175,-95.85,-6.85,13.45,
04/01/2019 16:14,"7,944,483,398","245,672","635,792",175,-97.35,-8.6,14.35,
04/01/2019 16:14,"7,945,750,488","245,672","635,793",175,-97.75,-9.4,14.1,
04/01/2019 16:14,"7,946,947,266","245,671","635,794",175,-96.85,-10.4,14.45,
04/01/2019 16:14,"7,948,214,355","245,671","635,795",175,-99.6,-8.15,15.6,
04/01/2019 16:14,"7,949,726,074","245,671","635,797",175,-103.15,-7.2,17.65,
04/01/2019 16:14,"7,951,667,480","245,670","635,798",175,-101.9,-9.25,16.45,
04/01/2019 16:14,"7,954,690,430","245,669","635,801",175,-102.45,-10.85,16.35,
04/01/2019 16:14,"7,958,034,180","245,669","635,804",175,-103.6,-6.45,16.85,
04/01/2019 16:14,"7,961,485,352","245,668","635,807",175,-102.25,-8.65,15.05,
04/01/2019 16:15,"7,965,424,316","245,667","635,810",175,-104.4,-9.9,14.35,
04/01/2019 16:15,"7,969,440,918","245,666","635,813",175,-102.9,-5.4,13.5,
04/01/2019 16:15,"7,974,009,277","245,665","635,816",175,-105.65,-8.2,11.9,
04/01/2019 16:15,"7,978,613,770","245,664","635,820",175,-110.4,-9.5,10.6,
04/01/2019 16:15,"7,983,569,336","245,662","635,824",175,-109.9,-8.6,9.8,
04/01/2019 16:15,"7,988,775,391","245,661","635,828",175,-110.5,-10.6,10,
04/01/2019 16:15,"7,994,088,379","245,660","635,833",175,-110.35,-8.7,9.5,
04/01/2019 16:15,"7,999,508,301","245,658","635,837",175,-109.85,-11.35,7.8,
04/01/2019 16:15,"8,005,035,645","245,657","635,842",175,-108.4,-10.55,7.05,
04/01/2019 16:15,"8,010,562,988","245,655","635,849",175,-106.15,-9.85,8.1,
04/01/2019 16:15,"8,016,062,500","245,654","635,854",175,-107.25,-7.8,8.25,
04/01/2019 16:15,"8,021,375,488","245,653","635,858",175,-108.6,-10.1,8.3,
04/01/2019 16:15,"8,026,416,992","245,652","635,863",175,-104.8,-6.7,8.25,
04/01/2019 16:15,"8,031,516,113","245,650","635,867",175,-101.3,-8.35,11.9,
04/01/2019 16:15,"8,036,477,539","245,649","635,871",175,-101.4,-7.8,12.4,
04/01/2019 16:15,"8,041,433,594","245,648","635,875",175,-103.8,-10,12.6,
04/01/2019 16:15,"8,046,532,715","245,646","635,880",175,-100.65,-9.55,12.3,
04/01/2019 16:15,"8,051,738,281","245,645","635,885",175,-103.1,-10.2,13.2,
